regine_area;main_no;point_no;param_key;version_no_end;station_name;station_status_name;dt_start_date;dt_end_date;percent_missing_days;first_year_regulation;start_year;end_year;aktuell_avrenningskart;excluded_years;tilgang;latitude;longitude;utm_east_z33;utm_north_z33;regulation_part_area;regulation_part_reservoirs;transfer_area_in;transfer_area_out;drainage_basin_key;area_norway;area_total;comment;drainage_dens;dt_registration_date;dt_regul_date;gradient_1085;gradient_basin;gradient_river;height_minimum;height_hypso_10;height_hypso_20;height_hypso_30;height_hypso_40;height_hypso_50;height_hypso_60;height_hypso_70;height_hypso_80;height_hypso_90;height_maximum;length_km_basin;length_km_river;ocean_polar_angle;ocean_polar_distance;perc_agricul;perc_bog;perc_eff_bog;perc_eff_lake;perc_forest;perc_glacier;perc_lake;perc_mountain;perc_urban;prec_intens_max;utm_zone_gravi;utm_east_gravi;utm_north_gravi;utm_zone_inlet;utm_east_inlet;utm_north_inlet;br1_middelavrenning_1930_1960;br2_Tilsigsberegning;br3_Regional_flomfrekvensanalyse;br5_Regional_lavvannsanalyse;br6_Klimastudier;br7_Klimascenarier;br9_Flomvarsling;br11_FRIEND;br12_GRDC;br23_HBV;br24_middelavrenning_1961_1990;br26_TotalAvlop;br31_FlomserierPrim;br32_FlomserierSekundar;br33_Flomkart_aktive_ureg;br34_Hydrologisk_referanseserier_klimastudier;br38_Flomkart_aktive_ureg_periode;br39_Flomkart_nedlagt_stasjon
123;49;0;1001;0;Stokke limn.;Nedlagt;1915-03-10 12:00:00.0000000;1992-10-18 12:00:00.0000000;5,153803;NULL;NULL;NULL;Nei;NULL;open;63,1903991699219;11,1533994674683;306516;7012603;NULL;NULL;NULL;NULL;1699;1700,80981445313;1989,89001464844;NULL;NULL;2012-06-05 00:00:00.0000000;NULL;8,55000019073486;13,2600002288818;10,2600002288818;178;511;612;700;741;779;831;889;963;1065;1772;78,7399978637695;100,629997253418;320,829986572266;NULL;0,529999971389771;12,4700002670288;NULL;1,39999997615814;24,0200004577637;0,00999999977648258;6,53000020980835;49,2999992370605;0,0299999993294477;NULL;33;336347;6993485;33;343086;7011887;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL
123;95;0;1001;1;Kobberdammen;Aktiv;2006-10-25 12:00:00.0000000;2018-08-11 12:00:00.0000000;0;NULL;NULL;NULL;Ja;NULL;open;63,4225959777832;10,2815408706665;264619;7041350;0;0;0;0;2431;1,01999998092651;1,01999998092651;NULL;NULL;2016-12-09 00:00:00.0000000;NULL;130,300003051758;NULL;132,309997558594;287;289;301;315;335;355;385;417;437;463;546;1,49000000953674;0,910000026226044;NULL;NULL;3,66000008583069;14,6300001144409;NULL;11,7600002288818;56,0999984741211;0;8,53999996185303;12,1999998092651;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;Y;NULL;NULL;NULL
124;2;0;1001;1;Høggås bru;Aktiv;1912-04-25 12:00:00.0000000;2018-08-11 12:00:00.0000000;0;NULL;NULL;NULL;Ja;1966 1968;open;63,4929237365723;11,3583116531372;318730;7045669;0;0;0;0;1701;494,5;494,5;NULL;NULL;2016-12-09 00:00:00.0000000;NULL;7,07000017166138;15,460000038147;8,81999969482422;98;378;402;434;469;505;547;596;648;750;1246;39,7999992370605;57,9099998474121;316,429992675781;NULL;0,400000005960464;26,0900001525879;NULL;2,39000010490417;28,5100002288818;0;7,28000020980835;27,2999992370605;0;NULL;33;337463;7053085;33;356895;7051045;Y;Y;Y;Y;Y;Y;NULL;NULL;NULL;Y;Y;NULL;Y;NULL;Y;Y;NULL;NULL
124;3;0;1001;1;Tangfoss;Nedlagt;1933-01-01 12:00:00.0000000;2010-01-27 12:00:00.0000000;17,992256;NULL;NULL;NULL;Ja;NULL;open;63,396297454834;11,7852230072021;339425;7033774;NULL;NULL;NULL;NULL;1702;478,510009765625;532,5;NULL;NULL;2012-04-12 00:00:00.0000000;NULL;20,2199993133545;13,3999996185303;18,5100002288818;140;446;514;558;602;640;683;727;777;849;1245;24,1000003814697;25,9799995422363;316,429992675781;NULL;0,529999971389771;19,4899997711182;NULL;1,00999999046326;30,3600006103516;0;5,84000015258789;27,3700008392334;0,129999995231628;NULL;33;348279;7030453;33;354929;7049669;Y;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL
124;9;0;1001;1;Øvre Sona bru;Nedlagt;1962-10-11 12:00:00.0000000;1975-12-31 12:00:00.0000000;0;NULL;NULL;NULL;Nei;NULL;open;63,4244117736816;11,2711811065674;313952;7038294;NULL;NULL;NULL;NULL;1708;191,419998168945;191,419998168945;NULL;NULL;2016-12-09 00:00:00.0000000;NULL;18,7399997711182;19,2999992370605;23,3500003814697;73;360;410;450;489;521;556;624;726;837;1167;18,7000007629395;27,8899993896484;316,899993896484;NULL;0,140000000596046;16,8099994659424;NULL;0,660000026226044;38,8800010681152;0;3,23000001907349;31,9099998474121;0;NULL;33;319070;7030828;33;329163;7028171;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
124;10;0;1001;1;Mannseter;Nedlagt;1962-10-10 12:00:00.0000000;2002-12-04 12:00:00.0000000;6,15028;NULL;1969;1993;Ja;NULL;open;63,3517036437988;11,6725044250488;333541;7029098;NULL;NULL;NULL;NULL;1709;96,7799987792969;96,7799987792969;NULL;NULL;2016-12-09 00:00:00.0000000;NULL;32,4000015258789;13,6000003814697;34,3499984741211;349;479;557;629;663;689;715;751;786;825;1097;12,4799995422363;17,5400009155273;316,450012207031;NULL;0,389999985694885;27,2600002288818;NULL;0,200000002980232;28,8299999237061;0;2,70000004768372;39,8199996948242;0;NULL;33;330430;7024028;33;323676;7023273;Y;NULL;Y;Y;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y
124;11;0;1001;1;Dalå;Nedlagt;1962-10-06 12:00:00.0000000;1983-12-31 12:00:00.0000000;0;NULL;NULL;1982;Ja;NULL;open;63,3251647949219;11,8354234695435;341540;7025730;NULL;NULL;NULL;NULL;1710;153,029998779297;154,149993896484;NULL;NULL;2012-04-12 00:00:00.0000000;NULL;24,0300006866455;12,5;25,3199996948242;404;501;555;600;644;695;741;795;842;897;1109;15,5;21,5300006866455;316,450012207031;NULL;1,26999998092651;20,7700004577637;NULL;0,00999999977648258;39,0099983215332;0;1,30999994277954;31,3600006103516;0,00999999977648258;NULL;33;342549;7019140;33;342302;7010648;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y
124;12;0;1001;1;Hegra bru;Aktiv;1963-01-01 12:00:00.0000000;2018-08-11 12:00:00.0000000;0,0295392;1908;NULL;NULL;Ja;NULL;open;63,4617614746094;11,1155996322632;306449;7042912;0,336069762706757;0,31351426243782;0;0;1711;1819,48999023438;1873,47998046875;NULL;NULL;2012-04-12 00:00:00.0000000;1908-01-01 00:00:00.0000000;6,78000020980835;16,4500007629395;10,9799995422363;10;286;386;435;485;532;586;642;710;795;1246;56,7200012207031;76,620002746582;320,260009765625;NULL;1,35000002384186;20,6700000762939;NULL;0,270000010728836;37,2200012207031;0;4,86999988555908;25,6900005340576;0,0700000002980232;NULL;33;304937;7034205;33;356905;7051039;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;Y;Y;NULL;NULL;NULL;NULL;NULL
124;13;0;1001;1;Feren;Aktiv;1968-11-12 12:00:00.0000000;2018-08-11 12:00:00.0000000;35,344;NULL;2006;NULL;Ja;NULL;open;63,5616264343262;11,9414558410645;348104;7051798;0;0;0;0;1712;219,889999389648;219,889999389648;NULL;NULL;2016-12-09 00:00:00.0000000;NULL;5,5;14,4700002670288;8,85000038146973;401;401;449;498;539;584;615;648;711;804;1246;20,5699996948242;23,5100002288818;316,429992675781;NULL;0;19,5599994659424;NULL;11,9899997711182;24,1000003814697;0;14,5500001907349;34,1100006103516;0;NULL;33;346944;7051798;33;356907;7051035;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;Y;Y;NULL;NULL;NULL
124;14;0;1001;1;Trøa;Nedlagt;1983-01-01 12:00:00.0000000;2009-06-07 12:00:00.0000000;11,040911;NULL;1983;1993;Ja;NULL;open;63,3882102966309;11,7954921722412;339893;7032848;NULL;NULL;NULL;NULL;1713;182,139999389648;183,25;NULL;NULL;2012-04-12 00:00:00.0000000;NULL;21,4200000762939;12,7799997329712;26,1800003051758;159;441;494;549;599;650;706;760;827;885;1109;22,7299995422363;30,4300003051758;316,450012207031;NULL;1,10000002384186;20,2900009155273;NULL;0,00999999977648258;45,310001373291;0;1,19000005722046;26,4200000762939;0,00999999977648258;NULL;33;342285;7020700;33;342298;7010647;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y
124;15;0;1001;1;Børstad;Aktiv;1991-08-31 12:00:00.0000000;2018-08-11 12:00:00.0000000;0;NULL;NULL;NULL;Ja;NULL;open;63,4670906066895;11,0598726272583;303711;7043675;0;0;0;0;1714;48,4199981689453;48,4199981689453;NULL;NULL;2016-12-09 00:00:00.0000000;NULL;16,9599990844727;20,3199996948242;21,0699996948242;13;72;92;106;127;156;182;211;249;307;438;10,4799995422363;15,3299999237061;316,450012207031;NULL;26,8899993896484;6,51999998092651;NULL;0,170000001788139;59,7999992370605;0;2,05999994277954;0;0,25;NULL;33;306661;7047657;33;310850;7050989;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;Y;NULL;NULL;NULL
124;16;0;1001;0;Meråker (Samløp Funna);Aktiv;1994-05-01 12:00:00.0000000;2018-08-10 12:00:00.0000000;0,575101;1908;NULL;NULL;Ja;NULL;open;63,4270439147949;11,7215852737427;336424;7037358;0,76879495382309;0,340702652931213;0;0;1715;764,97998046875;818,969970703125;NULL;NULL;2012-04-12 00:00:00.0000000;1908-01-01 00:00:00.0000000;15,6099996566772;13,8299999237061;20,6100006103516;92;407;471;522;573;615;660;705;758;828;1245;27,9899997711182;38,439998626709;316,429992675781;NULL;0,939999997615814;21,2299995422363;NULL;0,509999990463257;33,25;0;5,28000020980835;27,3099994659424;0,140000000596046;NULL;33;343657;7031400;33;354930;7049669;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
124;16;0;1055;0;Meråker (Samløp Funna);Aktiv;1991-01-01 12:00:00.0000000;1994-05-31 12:00:00.0000000;0;1908;NULL;NULL;Nei;NULL;open;63,4270439147949;11,7215852737427;336424;7037358;0,76879495382309;0,340702652931213;0;0;1715;764,97998046875;818,969970703125;NULL;NULL;2012-04-12 00:00:00.0000000;1908-01-01 00:00:00.0000000;15,6099996566772;13,8299999237061;20,6100006103516;92;407;471;522;573;615;660;705;758;828;1245;27,9899997711182;38,439998626709;316,429992675781;NULL;0,939999997615814;21,2299995422363;NULL;0,509999990463257;33,25;0;5,28000020980835;27,3099994659424;0,140000000596046;NULL;33;343657;7031400;33;354930;7049669;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
125;2;0;1001;1;Fossing;Aktiv;1932-01-01 12:00:00.0000000;2017-08-30 12:00:00.0000000;3,502828;1966;1932;1965;Ja;NULL;open;63,6108131408691;11,0616779327393;304786;7059661;0,913384854793549;0;0;0;1723;163,371002197266;162,869995117188;NULL;NULL;2015-06-11 00:00:00.0000000;NULL;8,73999977111816;18,9200000762939;11,0699996948242;68;96;137;185;229;281;316;351;396;451;618;20,1599998474121;31,4400005340576;316,429992675781;NULL;8,4399995803833;12,4899997711182;NULL;7,69000005722046;63,1800003051758;0;10,9399995803833;1,57000005245209;0,0500000007450581;NULL;33;315479;7058770;33;318041;7052748;Y;Y;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;Y;NULL;NULL;NULL;NULL;Y;NULL
126;1;0;1001;0;Floan bru;Nedlagt;1972-06-03 12:00:00.0000000;2007-11-08 12:00:00.0000000;11,165199;1917;NULL;NULL;nei;NULL;open;63,7313613891602;11,3539085388184;320026;7072217;0,168136596679688;0,106169298291206;0;0;1724;88,2040023803711;88,6600036621094;Bruk heller 126.3 Floan bru, og fÕ endret areal;NULL;2015-06-11 00:00:00.0000000;1917-01-01 00:00:00.0000000;14,7399997711182;15,9399995803833;23,0300006866455;29;122;166;208;261;286;316;396;456;509;731;14,1499996185303;21,7099990844727;316,429992675781;NULL;12,4099998474121;11,2799997329712;NULL;0,449999988079071;62,0299987792969;0;2,25999999046326;4,51000022888184;0;NULL;33;325647;7066777;33;326947;7062571;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
126;2;0;1001;0;Engstad;Aktiv;1992-01-14 12:00:00.0000000;2018-08-11 12:00:00.0000000;9,78675;NULL;NULL;NULL;Ja;NULL;open;63,6895561218262;11,1557006835938;309970;7068139;0;0;0;0;1725;20,0340003967285;20,1299991607666;NULL;NULL;2015-06-11 00:00:00.0000000;NULL;10,6899995803833;12,9700002670288;13,6899995803833;13;45;55;61;73;85;98;110;127;148;283;6,07000017166138;5,98999977111816;316,429992675781;NULL;54,6399993896484;0;NULL;0;34,7700004577637;0;0;0;0;NULL;33;308223;7066546;33;305960;7065936;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;Y;NULL;NULL;NULL
126;3;0;1001;1;Floan bru ovf.;Aktiv;2006-10-26 12:00:00.0000000;2018-08-11 12:00:00.0000000;0;NULL;2007;NULL;ja;NULL;open;63,7314414978027;11,3540372848511;320032;7072226;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
127;6;0;1001;0;Grunnfoss;Aktiv;1908-07-28 12:00:00.0000000;2018-08-11 12:00:00.0000000;19,4939;1913;NULL;NULL;Ja;NULL;open;63,7911796569824;11,8096933364868;342841;7077672;0,0249065198004246;0,0123770702630281;0;0;1727;800,469970703125;880,419982910156;NULL;NULL;2013-12-04 00:00:00.0000000;1913-01-01 00:00:00.0000000;8,36999988555908;16,4799995422363;8,48999977111816;38;255;361;421;461;500;537;569;610;680;1224;47,0999984741211;69,2699966430664;316,420013427734;NULL;1,01999998092651;12,1700000762939;NULL;0,300000011920929;36,4099998474121;0;4,09999990463257;37,7700004577637;0;NULL;33;343534;7076288;33;381532;7089088;Y;NULL;Y;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;Y;NULL;Y;Y;NULL;NULL
127;11;0;1001;1;Veravatn;Aktiv;1966-10-07 12:00:00.0000000;2018-08-11 12:00:00.0000000;0;NULL;1969;NULL;Ja;NULL;open;63,7893409729004;12,3265428543091;368281;7076298;0;0;0;0;1729;97,5137023925781;176,130004882813;NULL;NULL;2013-12-04 00:00:00.0000000;NULL;11,3999996185303;6,36999988555908;15,1700000762939;361;399;440;466;493;517;547;580;634;723;1224;21,4699993133545;27,8299999237061;316,450012207031;NULL;0;20,5799999237061;NULL;3,75999999046326;33,1599998474121;0;4,57000017166138;24,0100002288818;0;NULL;33;375691;7079492;33;381539;7089093;Y;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;Y;Y;Y;Y;NULL;Y;Y;NULL;NULL
127;12;0;1001;1;Innsvatn;Nedlagt;1973-01-01 12:00:00.0000000;1991-12-31 12:00:00.0000000;0;NULL;NULL;NULL;Ja;NULL;open;63,6564788818359;12,2107219696045;361931;7061748;NULL;NULL;NULL;NULL;1730;65,5339965820313;97,6100006103516;NULL;NULL;2004-02-02 00:00:00.0000000;NULL;6,15000009536743;10,3500003814697;8,60999965667725;415;453;490;508;527;543;563;590;619;657;846;11,0699996948242;20,7999992370605;316,440002441406;NULL;0,0299999993294477;30,1399993896484;NULL;4,38000011444092;27,3999996185303;0;7,71999979019165;18,5200004577637;0,00999999977648258;NULL;33;364153;7062895;33;365582;7071803;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;Y
127;13;0;1001;1;Dillfoss;Aktiv;1973-01-01 12:00:00.0000000;2018-08-11 12:00:00.0000000;0;NULL;NULL;NULL;Ja;NULL;open;63,7642021179199;11,7650728225708;340492;7074780;0;0;0;0;1731;447,566711425781;479,640014648438;NULL;NULL;2004-02-02 00:00:00.0000000;NULL;8,22000026702881;16,6599998474121;10,1700000762939;39;271;356;421;469;507;538;565;598;643;1031;33,5299987792969;53,189998626709;316,420013427734;NULL;1,42999994754791;21,2600002288818;NULL;0,189999997615814;41,0900001525879;0;2,65000009536743;21,1499996185303;0,0599999986588955;NULL;33;350256;7065907;33;365578;7071803;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;Y;Y;Y;NULL;Y;Y;Y;NULL;NULL
128;5;0;1001;1;Støafoss;Aktiv;1932-01-01 12:00:00.0000000;2018-08-11 12:00:00.0000000;5,35167;NULL;NULL;NULL;ja;NULL;open;64,0176162719727;11,7181253433228;339631;7103107;0;0;0;0;1736;477,079986572266;477,079986572266;NULL;NULL;2016-12-09 00:00:00.0000000;NULL;4,82000017166138;15,3800001144409;6,69000005722046;78;184;259;290;327;358;400;434;487;579;817;34,4700012207031;54,7299995422363;316,440002441406;NULL;1,99000000953674;19,4400005340576;NULL;0,300000011920929;53,0200004577637;0;4,78999996185303;16,0900001525879;0,00999999977648258;NULL;33;339432;7104491;33;372846;7109047;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;Y;Y;NULL;NULL
128;8;0;1001;1;Håkkadalbrua;Aktiv;1969-03-17 12:00:00.0000000;2018-08-11 12:00:00.0000000;4,04544;1948;NULL;NULL;nei;NULL;open;64,0201873779297;11,5038433074951;329184;7103951;0,669894099235535;0,0540437884628773;142,779998779297;0;1738;2141,53002929688;2141,53002929688;Kan bukes hvis man korrigerer for driftsvannf°ring;NULL;2016-12-09 00:00:00.0000000;1948-01-01 00:00:00.0000000;3,34999990463257;16,0300006866455;5,71000003814697;6;53;120;194;256;310;362;413;475;580;937;82,1699981689453;110,660003662109;312,5;NULL;4,75;13,5500001907349;NULL;4,07999992370605;50,9300003051758;0;9,69999980926514;16,6399993896484;0,100000001490116;NULL;33;364482;7116094;33;407850;7125233;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;Y;Y;NULL;NULL;NULL;NULL;NULL
128;9;0;1001;0;Leksdalsvatn;Aktiv;1972-01-01 12:00:00.0000000;2018-08-11 12:00:00.0000000;0,00587372;NULL;NULL;NULL;ja;NULL;open;63,9042816162109;11,5611066818237;331283;7090897;0;0;0;0;1739;178,380004882813;178,380004882813;Drikkevannskilde, og snittuttaket pÕ 70l/s er under 3% av vannf°ringa.;NULL;2016-12-09 00:00:00.0000000;NULL;11,1800003051758;14,5100002288818;12,0200004577637;67;70;97;138;184;236;296;336;374;426;567;16,2199993133545;33;316,440002441406;NULL;9,52999973297119;14,5799999237061;NULL;12,289999961853;52,1399993896484;0;12,8900003433228;2,79999995231628;0;NULL;33;336950;7086682;33;345750;7089167;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;Y;NULL;NULL;Y;Y;NULL;NULL
128;9;0;1001;2;Leksdalsvatn;Aktiv;1972-01-01 12:00:00.0000000;2017-01-14 12:00:00.0000000;0;NULL;NULL;NULL;nei;NULL;open;63,9042816162109;11,5611066818237;331283;7090897;0;0;0;0;1739;178,380004882813;178,380004882813;NULL;NULL;2016-12-09 00:00:00.0000000;NULL;11,1800003051758;14,5100002288818;12,0200004577637;67;70;97;138;184;236;296;336;374;426;567;16,2199993133545;33;316,440002441406;NULL;9,52999973297119;14,5799999237061;NULL;12,289999961853;52,1399993896484;0;12,8900003433228;2,79999995231628;0;NULL;33;336950;7086682;33;345750;7089167;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;Y;NULL;NULL;Y;Y;NULL;NULL
128;10;0;1001;1;Navlusfoss;Nedlagt;1980-10-21 12:00:00.0000000;1992-01-01 12:00:00.0000000;0;NULL;NULL;NULL;ja;NULL;open;64,2423782348633;12,433967590332;375604;7126533;NULL;NULL;NULL;NULL;1740;434,049987792969;434,049987792969;NULL;NULL;2016-12-09 00:00:00.0000000;NULL;10,3500003814697;14,7200002670288;13,6400003433228;57;201;285;343;380;410;441;484;541;629;937;33,5200004577637;46,4000015258789;305,290008544922;NULL;1,8400000333786;16,1299991607666;NULL;0,219999998807907;45,6199989318848;0;5,76000022888184;27,4200000762939;0;NULL;33;375391;7126554;33;407848;7125227;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y
128;12;0;1001;1;Holobekken;Nedlagt;1971-01-01 12:00:00.0000000;1993-12-31 12:00:00.0000000;0,990185;NULL;NULL;NULL;nei;NULL;open;63,829761505127;11,6461191177368;335015;7082380;NULL;NULL;NULL;NULL;1741;1,05999994277954;1,05999994277954;NULL;NULL;2016-12-09 00:00:00.0000000;NULL;39,4700012207031;12,25;46,0099983215332;75;83;92;100;109;116;123;133;141;153;163;1,39999997615814;1,37999999523163;316,420013427734;NULL;45,2799987792969;3,76999998092651;NULL;-999;44,3400001525879;0;0;0;0;NULL;33;338453;7083568;33;336104;7082275;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;Y
129;2;0;1001;1;Djuphølen;Aktiv;1967-01-01 12:00:00.0000000;1976-12-31 12:00:00.0000000;0;NULL;NULL;NULL;Nei;NULL;open;64,0384674072266;11,1168937683105;310420;7107080;1,00003969669342;0,331252098083496;20,3099994659424;0;1745;252,160003662109;252,160003662109;NULL;NULL;2012-12-13 00:00:00.0000000;NULL;4,21999979019165;19,8799991607666;12,4300003051758;182;278;300;326;354;383;416;445;476;522;668;24,8299999237061;34,0900001525879;316,429992675781;NULL;0,740000009536743;13,8599996566772;NULL;3,23000001907349;34,2900009155273;0;11,289999961853;34,8300018310547;0;NULL;33;299101;7105980;33;285797;7103910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
131;1;0;1001;0;Oppgrande bru;Aktiv;1916-09-20 12:00:00.0000000;2018-08-11 12:00:00.0000000;47,2109;1983;NULL;NULL;Nei;NULL;open;63,8187637329102;10,9805479049683;302227;7083048;0,695608258247375;0,786114096641541;0;75,7099990844727;1748;108,839996337891;108,839996337891;NULL;NULL;2012-12-13 00:00:00.0000000;1983-01-01 00:00:00.0000000;4,59000015258789;18,0300006866455;11,6400003433228;32;216;220;231;247;267;291;324;360;397;547;28,1700000762939;27,0300006866455;316,429992675781;NULL;1,02999997138977;14,3599996566772;NULL;6,67999982833862;64,0100021362305;0;13,2399997711182;6,34999990463257;0,00999999977648258;NULL;33;289499;7079844;33;278302;7077883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;Y;NULL
131;2;0;1001;1;Store Grønsjø;Aktiv;1979-01-01 12:00:00.0000000;2018-02-16 12:00:00.0000000;61,45396;NULL;NULL;NULL;Ja;NULL;open;63,7661743164063;10,650731086731;285618;7078263;0;0;0;0;1749;40,7000007629395;40,7000007629395;Mye hull og ukontrollerte findata;NULL;2012-12-13 00:00:00.0000000;NULL;52,4199981689453;18,25;39,310001373291;223;231;257;282;308;331;351;373;394;420;547;10,8900003433228;0,409999996423721;316,450012207031;NULL;2,16000008583069;20,9099998474121;NULL;6,09999990463257;52,2900009155273;0;10,0500001907349;13,2399997711182;0;NULL;33;282997;7077445;33;278311;7077887;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;Y
132;4;0;1001;0;Storvatn - Svartelva;Aktiv;1916-01-28 12:00:00.0000000;2018-08-11 12:00:00.0000000;1,18018;1957;NULL;NULL;Ja;NULL;open;63,6415061950684;10,1867599487305;261732;7066042;1;0,356489062309265;NULL;NULL;1753;148,205993652344;148,210006713867;NULL;NULL;2004-02-02 00:00:00.0000000;NULL;6,09000015258789;19,8700008392334;5,32999992370605;129;132;158;195;234;259;299;344;376;413;598;16,8400001525879;22,3400001525879;325,089996337891;NULL;2,50999999046326;13,9399995803833;NULL;10,7299995422363;53,5800018310547;0;13,5799999237061;9,17000007629395;0,00999999977648258;NULL;33;266874;7065038;33;269549;7070943;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;Y;NULL;Y;NULL;NULL;NULL;Y
132;5;0;1001;1;Storvatn-Svartelva ndf.;Nedlagt;1957-01-01 12:00:00.0000000;1993-10-31 12:00:00.0000000;40,228945;NULL;NULL;NULL;Nei;NULL;open;63,6429328918457;10,1740589141846;261117;7066248;NULL;NULL;NULL;NULL;1754;148,34700012207;148,350006103516;NULL;NULL;2004-02-02 00:00:00.0000000;NULL;6,05000019073486;19,8600006103516;5,28999996185303;129;132;158;195;234;258;299;344;376;413;598;17,3700008392334;22,4699993133545;325,089996337891;NULL;2,02999997138977;13,5299997329712;NULL;10,710000038147;53,4500007629395;0;13,5299997329712;8,80000019073486;0;NULL;33;266868;7065039;33;269549;7070943;Y;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
133;2;0;1001;0;Rødsjø;Nedlagt;1915-12-19 12:00:00.0000000;2018-02-28 12:00:00.0000000;0,053579;NULL;NULL;NULL;Nei;NULL;open;63,7852668762207;10,2393865585327;265528;7081832;NULL;NULL;NULL;NULL;2260;152,5;152,5;Start year 1965 pga tommerfloting frem til dette aret.;NULL;2008-04-09 00:00:00.0000000;NULL;11,2600002288818;NULL;16,4200000762939;87;235;277;317;346;364;382;403;427;470;627;23,6700000762939;28,4099998474121;NULL;NULL;0,319999992847443;9,77999973297119;NULL;1,74000000953674;19,1499996185303;0;6,88000011444092;57,4300003051758;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
